INVNRS,ONDERWERP,TERM,URI
42643,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42644,Basketbalveld,,
42645,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42646,Beeld,,
42647,Beeld,,
42648,Beeld,,
42649,Universiteit,,
42650,Type,,
42651,Zuurkast.,,
42652,Haven,,
42653,Havenkaart,,
42654,Kaart,,
42655,Havenbekkens,,
42656,Grafiek,,
42657,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42658,Basketbalveld,,
42672,Jeugdgebouw,,
42673,Paulus,,
42674,Kleine,,
42675,Kleine,,
42676,Rapenburgerstraat,,
42677,Nieuwe,,
42678,Grote,,
42679,Anjelierstraat,,
42680,Drainagegreppel,,
42681,Perceel,,
42682,Multatulimuseum,,
42683,Perceel,,
42684,Perceel,,
42685,Perceel,,
42686,Perceel,,
42687,Perceel,,
42688,Perceel,,
42689,Perceel,,
42690,Perceel,,
42691,Perceel,,
42692,Perceel,,
42693,Perceel,,
42694,Perceel,,
42695,Perceel,,
42696,Perceel,,
42697,Perceel,,
42698,Perceel,,
42699,Perceel,,
42700,Perceel,,
42701,Perceel,,
42702,Perceel,,
42703,Perceel,,
42704,Perceel,,
42705,Perceel,,
42706,Perceel,,
42707,Perceel,,
42708,Perceel,,
42709,Perceel,,
42710,Perceel,,
42711,Perceel,,
42712,Perceel,,
42713,Perceel,,
42714,Perceel,,
42715,Perceel,,
42716,Montelbaanstoren,,
42717,Perceel,,
42718,Perceel,,
42719,Perceel,,
42720,Remonstrantse,,
42721,Perceel,,
42722,Perceel,,
42723,Perceel,,
42724,Perceel,,
42725,Perceel,,
42726,Perceel,,
42727,Perceel,,
42728,Perceel,,
42729,Perceel,,
42730,Perceel,,
42731,Perceel,,
42732,Perceel,,
42733,Perceel,,
42734,Perceel,,
42735,Perceel,,
42736,Perceel,,
42737,Perceel,,
42738,Perceel,,
42739,Perceel,,
42740,Perceel,,
42741,Perceel,,
42742,Wilhelmina,,
42743,Wilhelmina,,
42744,Wilhelmina,,
42745,Wilhelmina,,
42746,Wilhelmina,,
42747,Wilhelmina,,
42748,Wilhelmina,,
42753,Transformatorhuisje,Transformatorhuisje,http://vocab.getty.edu/aat/300006443
42754,Garage,,
42755,Garage,,
42757,Zittinsgebouw,,
42761,Stedelijk,,
42763,Schoolwerktuinen,,
42764,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42765,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42766,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42767,School,School,http://vocab.getty.edu/aat/300006495
42768,Brug,Brug,http://vocab.getty.edu/aat/300007836
42769,Brug,Brug,http://vocab.getty.edu/aat/300007836
42770,Brug,Brug,http://vocab.getty.edu/aat/300007836
42771,Paedalogisch,,
42772,Sporthal,,
42773,X.,,
42774,School,School,http://vocab.getty.edu/aat/300006495
42775,Beursgebouw,,
42776,Brug,Brug,http://vocab.getty.edu/aat/300007836
42777,Brug,Brug,http://vocab.getty.edu/aat/300007836
42778,Brug,Brug,http://vocab.getty.edu/aat/300007836
42779,Ziekenhuis,,
42780,Brug,Brug,http://vocab.getty.edu/aat/300007836
42781,Brug,Brug,http://vocab.getty.edu/aat/300007836
42782,Brug,Brug,http://vocab.getty.edu/aat/300007836
42783,Brug,Brug,http://vocab.getty.edu/aat/300007836
42784,Brug,Brug,http://vocab.getty.edu/aat/300007836
42785,Brug,Brug,http://vocab.getty.edu/aat/300007836
42786,Brug,Brug,http://vocab.getty.edu/aat/300007836
42787,Sporthal,,
42788,Brandweerkazerne,,
42789,Brug,Brug,http://vocab.getty.edu/aat/300007836
42790,Wilhelmina,,
42791,Inspectie,,
42792,Brug,Brug,http://vocab.getty.edu/aat/300007836
42793,Brug,Brug,http://vocab.getty.edu/aat/300007836
42794,School,School,http://vocab.getty.edu/aat/300006495
42795,School,School,http://vocab.getty.edu/aat/300006495
42796,School,School,http://vocab.getty.edu/aat/300006495
42797,School,School,http://vocab.getty.edu/aat/300006495
42798,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
42799,Brug,Brug,http://vocab.getty.edu/aat/300007836
42800,Brug,Brug,http://vocab.getty.edu/aat/300007836
42801,Brug,Brug,http://vocab.getty.edu/aat/300007836
42802,Brug,Brug,http://vocab.getty.edu/aat/300007836
42803,Brug,Brug,http://vocab.getty.edu/aat/300007836
42804,Congres,,
42805,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
42806,Gymnastieklokalen.,,
42807,Centrale,,
42808,Centrale,,
42809,Centrale,,
42810,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42811,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
42812,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
42813,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42814,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42815,Hoogwaterkering,,
42821,Perceel,,
42822,Perceel,,
42823,Perceel,,
42824,Perceel,,
42825,Perceel,,
42826,Perceel,,
42827,Perceel,,
42828,Perceel,,
42829,Ontlastingsvloeren,,
42831,Centrale,,
42832,Centrale,,
42833,Amstelschuitsluis.,,
42834,Slopen,,
42835,Westerkanaal,,
42836,Kostverlorenvaart,,
42837,Pontsteiger,,
42838,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
42839,"Spoorpontaanlegplaats,",,
42840,Spooraansluiting,,
42841,Beplantingen,,
42842,Bosbaanschutsluis,,
42843,Gelijkrichterstation,,
42844,Instructiegebouw,,
42845,Aanleg,,
42846,Grondwerken,,
42848,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
42849,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
42851,Coenhaven,,
42852,Kantoorgebouw,,
42853,Grondverbetering,,
42854,Remming,,
42855,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
42856,Eenhoornschutsluis.,,
42857,Profielen,,
42858,Verhogen,,
42859,Glooiing,,
42860,Stortsteiger,,
42861,Speelterrein,,
42862,Leuningen,,
42863,Bewegingswerk,,
42864,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42865,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42866,Grondverbetering,,
42867,Remmingwerken,,
42868,Perceel,,
42869,Walmuren,,
42870,Perceel,,
42871,Damwand,,
42872,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
42873,Marine-Etablissement,,
42874,Amsterdamse,,
42875,Amsterdamse,,
42876,Amsterdamse,,
42877,Amsterdamse,,
42878,Vleugelmuur,,
42879,Brug,Brug,http://vocab.getty.edu/aat/300007836
42880,Brug,Brug,http://vocab.getty.edu/aat/300007836
42881,Schaftlokaal,,
42882,Wandelpad,,
42883,Schuilplaats,,
42884,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42885,Duiker,,
42886,School,School,http://vocab.getty.edu/aat/300006495
42887,Noodgymnastiekgebouw,,
42888,Stationsgebouw,,
42889,Keuringsdienst,,
42890,School,School,http://vocab.getty.edu/aat/300006495
42891,Brug,Brug,http://vocab.getty.edu/aat/300007836
42892,Amsterdamse,,
42893,Brug,Brug,http://vocab.getty.edu/aat/300007836
42894,Brug,Brug,http://vocab.getty.edu/aat/300007836
42895,Brug,Brug,http://vocab.getty.edu/aat/300007836
42896,Amsterdamse,,
42897,Amsterdamse,,
42899,Amsterdamse,,
42900,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
42901,Schutsluis.,,
42902,Stadsschouwburg,,
42903,Perceel,,
42904,Stadsschouwburg,,
42905,Perceel,,
42906,Weesperpleinziekenhuis,,
42907,Weesperpleinziekenhuis,,
42908,Amsterdamse,,
42909,Amsterdamse,,
42910,Amsterdamse,,
42911,Amsterdamse,,
42912,Jeugdherberg,,
42913,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
42914,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
42915,Zuidergasfabriek,,
42916,Baggerbergplaats,,
42917,Baggerbergplaats,,
42918,Baggerbergplaats,,
42919,Oosterpark.,,
42920,Volkstuincomplex,,
42921,Tuindorp,,
42922,Brug,Brug,http://vocab.getty.edu/aat/300007836
42923,Walmuren,,
42924,Trap,,
42925,Mirandapark,,
42926,Grondkerende,,
42927,Waterkering,,
42928,Perceel,,
42929,Perceel,,
42930,Perceel,,
42932,Zuideramstelkanaal.,,
42933,Ophoging,,
42934,Trappen,,
42935,Volkstuincomplex,,
42936,Tentoonstellingsterrein,,
42937,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
42938,G.,,
42939,V.,,
42940,Gebouw,,
42941,Oliekachel-Proefstand,,
42942,Hulp,,
42943,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
42944,Loodsen,,
42945,Loodsen,,
42947,Nieuwe,,
42948,Terrein,,
42949,Grondwerk,,
42950,Zandberging,,
42951,Grondwerk,,
42952,Baanlichaam,,
42953,Vlothaven.,,
42954,Terrein,,
42955,Terrein,,
42957,Perceel,,
42958,Perceel,,
42959,Ophoging,,
42960,Ophoging,,
42961,Paviljoen,,
42962,Dienstgebouw,,
42963,Centrale,,
42964,Gasverdeelstation,,
42965,Mistbaan,,
42966,t,,
42967,t,,
42970,Typen,,
42971,V.Koetsveldsch.,,
42972,Prof.Dr.R.Cadimir,,
42973,Vloerenplan,,
42974,Vloerenplan,,
42975,Meubilering,,
42976,Museum,,
42977,Gemeente,,
42978,C.V.,,
42979,H.M.,,
42980,Afsluitbomen,,
42981,Aanleg,,
42982,Aanleg,,
42983,Aanleg,,
42984,Aanleg,,
42985,Aanl.Speelpl.A.D.Bartholt,,
42986,Aanl.Speelpl.A.D.Ellert,,
42987,Aanl.Speelpl.A.D.Frans,,
42988,Betonvloer,,
42989,Oefenveld,,
42990,Petroleum,,
42991,Oeverstrook,,
42992,Houthaven,,
42993,Dageraadswaterkering.,,
42994,Aanleg,,
42995,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
42996,Loods,,
42997,Zittinglokaal,,
42998,Olieleidingloop,,
42999,Loods,,
43000,Opschriften,,
43001,Fundatiebalken,,
43002,Kopbalk,,
43003,Expostie-Schooten,,
43004,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43005,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43006,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43007,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43008,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43009,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43010,Slopen,,
43011,School,School,http://vocab.getty.edu/aat/300006495
43012,School,School,http://vocab.getty.edu/aat/300006495
43013,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
43014,Loswal,,
43015,Nieuwe,,
43016,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
43017,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
43018,Amstel,,
43019,Verbreding,,
43020,Zeeburgerschutsluis,,
43021,Beschoeiing,,
43022,Fonteinen,,
43023,Vijver,,
43024,"Vijvers,",,
43025,Fonteinen,,
43026,Fonteinen,,
43027,School,School,http://vocab.getty.edu/aat/300006495
43028,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43029,Noodscholen,,
43030,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43031,Noodscholen,,
43032,Noodscholen,,
43033,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43034,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43035,School,School,http://vocab.getty.edu/aat/300006495
43036,Ophoging,,
43037,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43038,Noodschool_62,,
43039,Noodscholen,,
43040,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43044,IJtunnel,,
43045,Wegennet,,
43046,Aansluiting,,
43047,Aansluiting,,
43048,Cornelis,,
43049,Viaduct,,
43050,Tunnel,,
43051,Mosveddtraverse.,,
43052,Brug,Brug,http://vocab.getty.edu/aat/300007836
43053,Coen-Tunnel,,
43054,Tuindorp,,
43055,Coen-Tunnel,,
43056,Aansluiting,,
43057,R.I.,,
43058,Rondweg,,
43059,Parkeervoorziening,,
43060,Voetgangerstunnel,,
43061,Bergruimten,,
43062,Postjesweg,,
43064,Wilhelmina,,
43065,School,School,http://vocab.getty.edu/aat/300006495
43066,School,School,http://vocab.getty.edu/aat/300006495
43067,School,School,http://vocab.getty.edu/aat/300006495
43068,Floraparkbad,,
43069,Verkeersborden,,
43070,Verkeersborden,,
43071,Verkeersborden,,
43072,Verkeersborden,,
43075,Brug,Brug,http://vocab.getty.edu/aat/300007836
43076,Afd.,,
43077,Sporthal,,
43078,Waterleiding-Pompstation,,
43079,Universiteit,,
43080,Universiteit,,
43081,Universiteit,,
43082,School,School,http://vocab.getty.edu/aat/300006495
43083,Dienstgebouwtje,,
43084,Centrale,,
43085,Zittinglokaal,,
43086,Zittinglokaal,,
43087,Zittinglokaal,,
43088,Kleuterscholen,,
43089,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
43091,Perceel,,
43092,Perceel,,
43093,Sluis,,
43094,Perceel,,
43095,Weesperpleinziekenhuis,,
43096,Weesperpleinziekenhuis,,
43097,Perceel,,
43098,Perceel,,
43099,Perceel,,
43100,Perceel,,
43101,Perceel,,
43102,Perceel,,
43103,Perceel,,
43104,Perceel,,
43105,Perceel,,
43106,Perceel,,
43107,Perceel,,
43108,Brug,Brug,http://vocab.getty.edu/aat/300007836
43109,Brug,Brug,http://vocab.getty.edu/aat/300007836
43110,Weesperpleinziekenhuis,,
43111,Weesperpleinziekenhuis,,
43112,Opoging,,
43113,Perceel,,
43114,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43115,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43116,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43117,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43129,Walmuren,,
43130,Remming,,
43131,Adelaarswegveer,,
43132,Adelaarswegveer,,
43133,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
43134,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
43135,Noodscholen,,
43136,"Prop.Chem.Laboratorium,",,
43137,"Prop.Chem.Laboratorium,",,
43138,School,School,http://vocab.getty.edu/aat/300006495
43139,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43140,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43141,Wilhelmina,,
43145,Transformatorhuisje,Transformatorhuisje,http://vocab.getty.edu/aat/300006443
43146,Transformatorhuisje,Transformatorhuisje,http://vocab.getty.edu/aat/300006443
43147,Transformatorhuisje,Transformatorhuisje,http://vocab.getty.edu/aat/300006443
43148,Kantoor,,
43149,Comeniuslyceum,,
43150,Artis,Artis,http://vocab.getty.edu/aat/300000348
43151,Artis,Artis,http://vocab.getty.edu/aat/300000348
43152,School,School,http://vocab.getty.edu/aat/300006495
43153,Stadsschouwburg,,
43154,Wilhelmina,,
43155,Graansilo,,
43156,Zuidergasfabriek,,
43157,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43158,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43159,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43161,Perceel,,
43162,Perceel,,
43163,Perceel,,
43164,Perceel,,
43165,Type,,
43166,Perceel,,
43167,Perceel,,
43168,Perceel,,
43169,Perceel,,
43170,Perceel,,
43171,Perceel,,
43172,Perceel,,
43173,Perceel,,
43174,Perceel,,
43175,Perceel,,
43176,Perceel,,
43177,Perceel,,
43178,Willemspoort,,
43179,Perceel,,
43180,Perceel,,
43181,Perceel,,
43182,Perceel,,
43183,Bank,,
43184,Perceel,,
43185,Perceel,,
43186,Perceel,,
43187,Perceel,,
43188,Perceel,,
43189,Perceel,,
43190,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43191,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43192,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43193,Perceel,,
43194,Kinderbewaarplaats,,
43195,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43196,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43197,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43198,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43199,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43220,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43221,Woonoord,,
43229,Duikerbrug,,
43230,Duikerbrug,,
43231,Tuinsorp,,
43232,Industrieterrein,,
43233,School,School,http://vocab.getty.edu/aat/300006495
43234,Perceel,,
43235,Perceel,,
43236,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
43237,Strandbad,,
43238,Afgraven,,
43239,Aanleg,,
43240,Ophoging,,
43241,Perceel,,
43242,Drainage,,
43243,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
43244,Tuindorp,,
43245,Industrieterrein,,
43246,Ophoging,,
43247,Dijkverzwaring,,
43248,Omleggen,,
43249,Dijkverzwaring,,
43250,Tuindorp,,
43251,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43252,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43253,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43254,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43255,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43257,School,School,http://vocab.getty.edu/aat/300006495
43258,School,School,http://vocab.getty.edu/aat/300006495
43259,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43260,Rolschaatsbaan,,
43261,Speelvijver,,
43271,Speelvijver,,
43274,Speelvijver,,
43278,Nood-Waterkeringen,,
43281,Brug,Brug,http://vocab.getty.edu/aat/300007836
43282,Brug,Brug,http://vocab.getty.edu/aat/300007836
43285,Vervallen.,,
43286,Binnengasthuis,Binnengasthuis,http://vocab.getty.edu/aat/300006676
43287,Binnengasthuis,Binnengasthuis,http://vocab.getty.edu/aat/300006676
43294,Binnengasthuis,Binnengasthuis,http://vocab.getty.edu/aat/300006676
43296,Binnengasthuis,Binnengasthuis,http://vocab.getty.edu/aat/300006676
43297,Brug,Brug,http://vocab.getty.edu/aat/300007836
43298,Brug,Brug,http://vocab.getty.edu/aat/300007836
43309,Brug,Brug,http://vocab.getty.edu/aat/300007836
43310,Brug,Brug,http://vocab.getty.edu/aat/300007836
43311,Brug,Brug,http://vocab.getty.edu/aat/300007836
43312,Brug,Brug,http://vocab.getty.edu/aat/300007836
43313,Brug,Brug,http://vocab.getty.edu/aat/300007836
43314,Brug,Brug,http://vocab.getty.edu/aat/300007836
43315,Brug,Brug,http://vocab.getty.edu/aat/300007836
43316,Brug,Brug,http://vocab.getty.edu/aat/300007836
43317,Brug,Brug,http://vocab.getty.edu/aat/300007836
43318,Brug,Brug,http://vocab.getty.edu/aat/300007836
43319,Brug,Brug,http://vocab.getty.edu/aat/300007836
43320,Brug,Brug,http://vocab.getty.edu/aat/300007836
43321,Brug,Brug,http://vocab.getty.edu/aat/300007836
43322,Brug,Brug,http://vocab.getty.edu/aat/300007836
43323,Brug,Brug,http://vocab.getty.edu/aat/300007836
43324,Brug,Brug,http://vocab.getty.edu/aat/300007836
43325,Brug,Brug,http://vocab.getty.edu/aat/300007836
43326,Brug,Brug,http://vocab.getty.edu/aat/300007836
43327,Omleggen,,
43330,Industrieterrein,,
43331,Woonoord,,
43332,Volktuinen,,
43333,Perceel,,
43334,Perceel,,
43335,Kabelsleuf,,
43336,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43337,Perceel,,
43338,Perceel,,
43339,Perceel,,
43340,Perceel,,
43341,Perceel,,
43342,Perceel,,
43343,Perceel,,
43344,Aanleg,,
43345,Omleggen,,
43348,Omleggen,,
43350,Verbreden,,
43351,Ophogen,,
43352,Damwand,,
43353,Overwelven,,
43354,Ophogen,,
43355,Bouw,,
43356,Noodscholen,,
43357,Noodscholen,,
43358,G.L.O.,,
43359,W.G.(67),,
43360,Planten,,
43361,Kademuur,Kademuur,http://vocab.getty.edu/aat/300404856
43362,Plattegronden-Historie.,,
43363,W.G.(3),,
43364,Wibothuis.,,
43365,School,School,http://vocab.getty.edu/aat/300006495
43367,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43368,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43371,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43374,Perceel,,
43375,Parkeerplaats,,
43376,Perceel,,
43377,Perceel,,
43378,Perceel,,
43379,Perceel,,
43380,Grondwerken,,
43381,Perceel,,
43382,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43383,Waterbassin,,
43384,Perceel,,
43385,Perceel,,
43386,Perceel,,
43387,St.Willibrorduskerk,,
43388,Perceel,,
43389,Perceel,,
43390,Perceel,,
43391,Perceel,,
43392,Perceel,,
43393,Perceel,,
43394,Perceel,,
43395,Perceel,,
43396,Perceel,,
43397,Perceel,,
43398,Perceel,,
43399,Perceel,,
43400,Perceel,,
43401,Perceel,,
43402,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
43403,Grondwerken,,
43405,Perceel,,
43406,Perceel,,
43407,Perceel,,
43408,Perceel,,
43409,Perceel,,
43410,Perceel,,
43411,Perceel,,
43412,Perceel,,
43413,Perceel,,
43414,Perceel,,
43415,Finse,,
43444,Finse,,
43445,Finse,,
43450,Finse,,
43452,Finse,,
43456,Finse,,
43457,Perceel,,
43458,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
43459,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43460,Kleedgebouwtje,,
43464,Sociaal-Cultueel,,
43465,Kleedgebouwtje,,
43466,G.L.O.,,
43467,Zandophoging,,
43468,Ontwateringstocht,,
43469,Gebouw,,
43470,Hoofdkantoor,,
43471,Baggerwerk,,
43472,Brug,Brug,http://vocab.getty.edu/aat/300007836
43473,Brug,Brug,http://vocab.getty.edu/aat/300007836
43474,Brug,Brug,http://vocab.getty.edu/aat/300007836
43475,Brug,Brug,http://vocab.getty.edu/aat/300007836
43476,Brug,Brug,http://vocab.getty.edu/aat/300007836
43477,Brug,Brug,http://vocab.getty.edu/aat/300007836
43478,Brug,Brug,http://vocab.getty.edu/aat/300007836
43479,Spooraansluiting,,
43480,Bestrating,,
43481,Spooraansluiting,,
43482,Centrale,,
43483,School,School,http://vocab.getty.edu/aat/300006495
43485,Zandbakken,,
43486,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43487,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43488,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43489,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
43490,Speelplaatsen,,
43491,W.G.Jan,,
43492,W.G.,,
43493,Jan,,
43494,Gebouw,,
43495,Brug,Brug,http://vocab.getty.edu/aat/300007836
43496,Brug,Brug,http://vocab.getty.edu/aat/300007836
43497,Brug,Brug,http://vocab.getty.edu/aat/300007836
