NR;SCOPEID;URI;STRAATNAAM
16810;61284217;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16811;61284530;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16812;61284692;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16813;61285103;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16814;61285104;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16815;61285300;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16816;61285380;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16817;61285381;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16818;61285382;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16819;61285383;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16820;61285384;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16821;61285385;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16822;61285386;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16825;61285432;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16826;61285433;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16827;61285434;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16828;61285435;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16829;61285436;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16830;61285437;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16831;61285438;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16832;61285440;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16833;61285441;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16834;61285442;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16835;61285443;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16836;61285444;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16837;61285445;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16838;61285446;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16839;61285453;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16840;61285454;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16841;61285455;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16842;61285456;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16843;61285457;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16844;61285458;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16845;61285461;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16846;61285465;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16847;61285466;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16848;61285480;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16850;61285626;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16851;61285639;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16852;61285643;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16853;61285648;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16854;61285651;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16855;61285653;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16856;61285656;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16857;61285657;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16858;61285690;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16859;61285691;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16860;61285694;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16862;61285697;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16863;61285699;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16864;61285705;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16865;61285708;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16866;61285709;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16867;61285710;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16868;61285742;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16869;61285743;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16870;61285744;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16871;61285745;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16872;61285746;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16873;61285747;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16874;61285748;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16875;61285749;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16876;61285750;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16877;61285751;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16878;61285752;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16879;61285753;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16880;61285754;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16881;61285755;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16882;61285756;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16883;61285757;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16884;61285758;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16885;61285759;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16886;61285783;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16887;61285842;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16888;61285843;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16889;61285844;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16890;61285845;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16891;61285846;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16892;61285847;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16893;61285848;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16894;61285849;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16895;61285851;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16896;61285852;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16897;61285853;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16898;61285854;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16899;61285855;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16900;61285856;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16901;61285857;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16902;61285876;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16903;61285877;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16904;61285878;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16905;61285879;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16906;61285882;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16907;61285883;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16908;61285889;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16909;61285890;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16910;61285894;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16911;61285902;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16912;61285903;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16913;61285904;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16914;61285905;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16915;61285919;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16916;61285930;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16917;61285934;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16918;61286109;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16919;61286110;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16920;61286111;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16921;61286129;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16922;61286175;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16923;61286350;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16927;61287812;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16928;61287813;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16929;61287814;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16930;61287815;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16931;61287816;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16932;61287817;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16933;61287818;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16936;61288061;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16937;61288088;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16938;61288194;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16943;61289378;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16944;61289390;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16945;61289413;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16946;61289602;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16947;61289754;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16948;61289755;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16949;61290331;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16950;61290671;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16951;61290681;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16952;61290984;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16953;61290985;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16959;61291497;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16960;61291522;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16962;61291585;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16963;61291588;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16966;61293236;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16967;61293555;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16968;61293581;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16969;61293585;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16972;61293940;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16973;61293945;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16974;61294038;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16975;61294084;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16976;61294087;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16977;61294097;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16978;61294120;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16980;61294471;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16981;61294486;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16982;61294512;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16983;61294586;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16984;61294588;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16985;61294591;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16986;61294598;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16988;61295015;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16989;61295178;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16990;61295212;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16991;61295266;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16995;61295924;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16997;61295930;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
16999;61296212;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17000;61296295;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17003;61296491;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17005;61297067;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17008;61297923;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17009;61299528;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17013;61301571;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17016;61304329;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17017;61304330;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17018;61304518;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17019;61305608;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17020;61305915;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17021;61306215;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17023;61307011;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17024;61307524;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17025;61307994;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17026;61308279;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17029;61308909;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17030;61308938;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17031;61309544;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17032;61309617;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17033;61309690;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17034;61309691;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17035;61309895;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17036;61310185;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17037;61310848;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17039;61311058;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17042;61311947;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17043;61312304;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17044;61312676;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17045;61313017;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17046;61313477;https://adamlink.nl/geo/street/keizersgracht/2337;Keizersgracht
17047;61304707;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17049;61289834;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17051;61299355;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17053;61301827;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17054;61304699;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17055;61304702;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17056;61305161;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17057;61306340;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17058;61311807;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17059;61312875;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17060;61274824;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17061;61275003;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17062;61285933;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17064;61300622;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17065;61301563;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17067;61306342;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17071;61310329;https://adamlink.nl/geo/street/keizersstraat/2338;Keizersstraat
17074;61307639;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17075;61310444;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17076;61310647;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17077;61304396;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17078;61305894;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17079;61305960;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17080;61305966;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17081;61306224;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17082;61307470;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17083;61312411;https://adamlink.nl/geo/street/kelbergen/2339;Kelbergen
17084;61308235;https://adamlink.nl/geo/street/kempering/2345;Kempering
17085;61308363;https://adamlink.nl/geo/street/kempering/2345;Kempering
17086;61304395;https://adamlink.nl/geo/street/kempering/2345;Kempering
17087;61304397;https://adamlink.nl/geo/street/kempering/2345;Kempering
17088;61304572;https://adamlink.nl/geo/street/kempering/2345;Kempering
